,21728047
Time,Voltage
3528.601563,35.78491211
3528.804688,35.8215332
3529,35.6842041
3529.203125,35.6842041
3529.40625,35.65368652
3529.601563,35.6262207
3529.804688,35.62316895
3530,35.56518555
3530.203125,35.54992676
3530.40625,35.46142578
3530.601563,35.39123535
3530.804688,35.38818359
3531,35.33935547
3531.203125,35.30273438
3531.40625,35.30273438
3531.601563,35.3302002
3531.804688,35.25695801
3532,35.33325195
3532.203125,35.31494141
3532.40625,35.24169922
3532.601563,35.26306152
3532.804688,35.18371582
3533,35.1776123
3533.203125,35.2355957
3533.40625,35.18371582
3533.601563,35.08911133
3533.804688,35.00671387
3534,34.97314453
3534.203125,34.9609375
3534.40625,34.90905762
3534.601563,34.91210938
3534.804688,34.88464355
3535,34.83276367
3535.203125,34.85717773
3535.40625,34.79309082
3535.601563,34.71984863
3535.804688,34.77478027
3536,34.67712402
3536.203125,34.67102051
3536.40625,34.65576172
3536.601563,34.57336426
3536.804688,34.54589844
3537,34.53674316
3537.203125,34.48181152
3537.40625,34.49707031
3537.601563,34.41467285
3537.804688,34.42993164
3538,34.44213867
3538.203125,34.40246582
3538.40625,34.38720703
3538.601563,34.3536377
3538.804688,34.29870605
3539,34.24072266
3539.203125,34.22546387
3539.40625,34.17053223
3539.601563,34.0637207
3539.804688,34.06982422
3540,34.06677246
3540.203125,34.03015137
3540.40625,33.98742676
3540.601563,34.02099609
3540.804688,33.99353027
3541,33.94775391
3541.203125,33.92028809
3541.40625,33.88366699
3541.601563,33.85620117
3541.804688,33.81347656
3542,33.78295898
3542.203125,33.79516602
3542.40625,33.76464844
3542.601563,33.72802734
3542.804688,33.66699219
3543,33.76464844
3543.203125,33.66394043
3543.40625,33.60290527
3543.601563,33.60290527
3543.804688,33.54187012
3544,33.58459473
3544.203125,33.58459473
3544.40625,33.5357666
3544.601563,33.52966309
3544.804688,33.54492188
3545,33.56323242
3545.203125,33.53881836
3545.40625,33.42895508
3545.601563,33.36181641
3545.804688,33.41369629
3546,33.46862793
3546.203125,33.48999023
3546.40625,33.42285156
3546.601563,33.40759277
3546.804688,33.4197998
3547,33.42590332
3547.203125,33.36181641
3547.40625,33.27636719
3547.601563,33.21533203
3547.804688,33.20617676
3548,33.25195313
3548.203125,33.21533203
3548.40625,33.2244873
3548.601563,33.1817627
3548.804688,33.05053711
3549,33.1237793
3549.203125,33.07495117
3549.40625,33.03222656
3549.601563,33.09631348
3549.804688,33.08105469
3550,33.07189941
3550.203125,33.03527832
3550.40625,33.04748535
3550.601563,32.9498291
3550.804688,32.90710449
3551,32.86743164
3551.203125,32.83691406
3551.40625,32.81860352
3551.601563,32.82470703
3551.804688,32.76367188
3552,32.7331543
3552.203125,32.71484375
3552.40625,32.69348145
3552.601563,32.64160156
3552.804688,32.69042969
3553,32.68127441
3553.203125,32.77893066
3553.40625,32.65686035
3553.601563,32.54394531
3553.804688,32.5012207
3554,32.51647949
3554.203125,32.5012207
3554.40625,32.56530762
3554.601563,32.49206543
3554.804688,32.44934082
3555,32.40661621
3555.203125,32.37915039
3555.40625,32.42492676
3555.601563,32.41577148
3555.804688,32.41271973
3556,32.32421875
3556.203125,32.2845459
3556.40625,32.22961426
3556.601563,32.15637207
3556.804688,32.14111328
3557,32.1685791
3557.203125,32.12280273
3557.40625,32.1472168
3557.601563,32.15026855
3557.804688,32.11669922
3558,32.10754395
3558.203125,32.01293945
3558.40625,32.01904297
3558.601563,31.97631836
3558.804688,31.98852539
3559,31.96105957
3559.203125,31.95800781
3559.40625,31.91223145
3559.601563,31.88171387
3559.804688,31.84814453
3560,31.86645508
3560.203125,31.80847168
3560.40625,31.83288574
3560.601563,31.80541992
3560.804688,31.79626465
3561,31.73828125
3561.203125,31.70776367
3561.40625,31.68945313
3561.601563,31.6619873
3561.804688,31.54907227
3562,31.51550293
3562.203125,31.49414063
3562.40625,31.54296875
3562.601563,31.52770996
3562.804688,31.54907227
3563,31.4453125
3563.203125,31.37207031
3563.40625,31.4453125
3563.601563,31.43615723
3563.804688,31.36291504
3564,31.35681152
3564.203125,31.35986328
3564.40625,31.29577637
3564.601563,31.2713623
3564.804688,31.24389648
3565,31.25
3565.203125,31.19506836
3565.40625,31.19506836
3565.601563,31.09741211
3565.804688,31.08520508
3566,31.11877441
3566.203125,31.04858398
3566.40625,31.05163574
3566.601563,31.01196289
3566.804688,30.95703125
3567,30.9967041
3567.203125,30.88989258
3567.40625,30.77087402
3567.601563,30.82580566
3567.804688,30.85021973
3568,30.84106445
3568.203125,30.84716797
3568.40625,30.87768555
3568.601563,30.76477051
3568.804688,30.79528809
3569,30.82885742
3569.203125,30.71289063
3569.40625,30.67321777
3569.601563,30.70068359
3569.804688,30.70983887
3570,30.61828613
3570.203125,30.65795898
3570.40625,30.59387207
3570.601563,30.57556152
3570.804688,30.56335449
3571,30.50537109
3571.203125,30.45654297
3571.40625,30.45349121
3571.601563,30.38330078
3571.804688,30.3527832
3572,30.29785156
3572.203125,30.32226563
3572.40625,30.20324707
3572.601563,30.24291992
3572.804688,30.22766113
3573,30.16662598
3573.203125,30.20935059
3573.40625,30.14221191
3573.601563,29.99572754
3573.804688,29.95300293
3574,29.94689941
3574.203125,29.91638184
3574.40625,29.90722656
3574.601563,29.87670898
3574.804688,29.86755371
3575,29.80041504
3575.203125,29.85229492
3575.40625,29.83703613
3575.601563,29.80041504
3575.804688,29.73937988
3576,29.75463867
3576.203125,29.6875
3576.40625,29.62646484
3576.601563,29.5715332
3576.804688,29.46777344
3577,29.58679199
3577.203125,29.60510254
3577.40625,29.52880859
3577.601563,29.55627441
3577.804688,29.50134277
3578,29.4708252
3578.203125,29.37316895
3578.40625,29.35180664
3578.601563,29.3548584
3578.804688,29.33959961
3579,29.3548584
3579.203125,29.3762207
3579.40625,29.31518555
3579.601563,29.21447754
3579.804688,29.27246094
3580,29.2388916
3580.203125,29.21447754
3580.40625,29.20532227
3580.601563,29.19921875
3580.804688,29.17785645
3581,29.15039063
3581.203125,29.10461426
3581.40625,29.06799316
3581.601563,29.03747559
3581.804688,29.05883789
3582,29.10766602
3582.203125,29.0435791
3582.40625,28.99475098
3582.601563,28.94897461
3582.804688,28.92456055
3583,29.00085449
3583.203125,28.84521484
3583.40625,28.90319824
3583.601563,28.82995605
3583.804688,28.93676758
3584,28.90014648
3584.203125,28.84216309
3584.40625,28.80554199
3584.601563,28.81469727
3584.804688,28.78723145
3585,28.75976563
3585.203125,28.72009277
3585.40625,28.63464355
3585.601563,28.66516113
3585.804688,28.55834961
3586,28.58581543
3586.203125,28.61938477
3586.40625,28.6529541
3586.601563,28.61022949
3586.804688,28.60412598
3587,28.61633301
3587.203125,28.50952148
3587.40625,28.46984863
3587.601563,28.50952148
3587.804688,28.54919434
3588,28.4576416
3588.203125,28.43322754
3588.40625,28.41186523
3588.601563,28.44848633
3588.804688,28.47290039
3589,28.50036621
3589.203125,28.3996582
3589.40625,28.3782959
3589.601563,28.35693359
3589.804688,28.3416748
3590,28.30810547
3590.203125,28.35083008
3590.40625,28.28674316
3590.601563,28.26538086
3590.804688,28.25317383
3591,28.1463623
3591.203125,28.15856934
3591.40625,28.19824219
3591.601563,28.20129395
3591.804688,28.12194824
3592,28.09753418
3592.203125,28.08532715
3592.40625,28.07006836
3592.601563,28.08532715
3592.804688,28.09753418
3593,28.00598145
3593.203125,28.08837891
3593.40625,28.02734375
3593.601563,27.94189453
3593.804688,27.8717041
3594,27.85949707
3594.203125,27.84423828
3594.40625,27.84729004
3594.601563,27.82897949
3594.804688,27.77709961
3595,27.80151367
3595.203125,27.78930664
3595.40625,27.85644531
3595.601563,27.81982422
3595.804688,27.67333984
3596,27.62451172
3596.203125,27.67333984
3596.40625,27.6184082
3596.601563,27.6550293
3596.804688,27.58178711
3597,27.64282227
3597.203125,27.59094238
3597.40625,27.54211426
3597.601563,27.56652832
3597.804688,27.58178711
3598,27.49023438
3598.203125,27.45666504
3598.40625,27.45361328
3598.601563,27.46582031
3598.804688,27.48413086
3599,27.39868164
3599.203125,27.37731934
3599.40625,27.36206055
3599.601563,27.36816406
3599.804688,27.31323242
3600,27.24609375
3600.203125,27.23388672
3600.40625,27.23999023
3600.601563,27.23388672
3600.804688,27.15759277
3601,27.10266113
3601.203125,27.11181641
3601.40625,27.0904541
3601.601563,27.00805664
3601.804688,27.01416016
3602,26.96228027
3602.203125,26.94091797
3602.40625,26.8737793
3602.601563,26.82800293
3602.804688,26.83105469
3603,26.80053711
3603.203125,26.59301758
3603.40625,26.60827637
3603.601563,26.62963867
3603.804688,26.59606934
3604,26.5838623
3604.203125,26.56860352
3604.40625,26.50756836
3604.601563,26.50756836
3604.804688,26.5045166
3605,26.46789551
3605.203125,26.40686035
3605.40625,26.39160156
3605.601563,26.35803223
3605.804688,26.36413574
3606,26.41906738
3606.203125,26.33666992
3606.40625,26.38549805
3606.601563,26.32141113
3606.804688,26.32751465
3607,26.24816895
3607.203125,26.21765137
3607.40625,26.23901367
3607.601563,26.31835938
3607.804688,26.21459961
3608,26.14135742
3608.203125,26.22375488
3608.40625,26.22070313
3608.601563,26.16577148
3608.804688,26.18103027
3609,26.18713379
3609.203125,26.04980469
3609.40625,26.0925293
3609.601563,26.04370117
3609.804688,26.0925293
3610,26.04370117
3610.203125,25.93383789
3610.40625,25.91247559
3610.601563,25.89416504
3610.804688,25.84533691
3611,25.81481934
3611.203125,25.79040527
3611.40625,25.72631836
3611.601563,25.67749023
3611.804688,25.63476563
3612,25.64086914
3612.203125,25.59204102
3612.40625,25.54016113
3612.601563,25.55236816
3612.804688,25.5859375
3613,25.45166016
3613.203125,25.45776367
3613.40625,25.43334961
3613.601563,25.29602051
3613.804688,25.28991699
3614,25.24719238
3614.203125,25.21362305
3614.40625,25.16479492
3614.601563,25.16479492
3614.804688,25.1159668
3615,25.10986328
3615.203125,25.04577637
3615.40625,25.04577637
3615.601563,25.00305176
3615.804688,24.96643066
3616,24.9206543
3616.203125,24.9786377
3616.40625,24.91455078
3616.601563,24.89624023
3616.804688,24.79553223
3617,24.75280762
3617.203125,24.65820313
3617.40625,24.64294434
3617.601563,24.63989258
3617.804688,24.61547852
3618,24.57885742
3618.203125,24.54833984
3618.40625,24.5513916
3618.601563,24.51171875
3618.804688,24.48120117
3619,24.49951172
3619.203125,24.45678711
3619.40625,24.45068359
3619.601563,24.38354492
3619.804688,24.37133789
3620,24.36218262
3620.203125,24.27368164
3620.40625,24.28283691
3620.601563,24.30419922
3620.804688,24.27368164
3621,24.20654297
3621.203125,24.18518066
3621.40625,24.1607666
3621.601563,24.14855957
3621.804688,24.14245605
3622,24.09362793
3622.203125,24.0234375
3622.40625,24.01733398
3622.601563,23.98681641
3622.804688,23.93188477
3623,23.92272949
3623.203125,23.75488281
3623.40625,23.73046875
3623.601563,23.78540039
3623.804688,23.82202148
3624,23.78845215
3624.203125,23.70605469
3624.40625,23.66638184
3624.601563,23.59313965
3624.804688,23.61450195
3625,23.66027832
3625.203125,23.5168457
3625.40625,23.48937988
3625.601563,23.48022461
3625.804688,23.40393066
3626,23.42224121
3626.203125,23.40393066
3626.40625,23.31542969
3626.601563,23.33984375
3626.804688,23.35205078
3627,23.30322266
3627.203125,23.25744629
3627.40625,23.17810059
3627.601563,23.19641113
3627.804688,23.17199707
3628,23.19335938
3628.203125,23.15063477
3628.40625,23.15979004
3628.601563,23.08044434
3628.804688,23.16894531
3629,23.1048584
3629.203125,23.11096191
3629.40625,23.07434082
3629.601563,23.04992676
3629.804688,23.04992676
3630,23.0255127
3630.203125,23.06213379
3630.40625,22.86987305
3630.601563,22.82409668
3630.804688,22.8515625
3631,22.82104492
3631.203125,22.74475098
3631.40625,22.72033691
3631.601563,22.69897461
3631.804688,22.66540527
3632,22.62268066
3632.203125,22.63183594
3632.40625,22.61352539
3632.601563,22.53723145
3632.804688,22.50366211
3633,22.42126465
3633.203125,22.48535156
3633.40625,22.36938477
3633.601563,22.25341797
3633.804688,22.29919434
3634,22.31140137
3634.203125,22.25341797
3634.40625,22.265625
3634.601563,22.18933105
3634.804688,22.19848633
3635,22.16186523
3635.203125,22.11608887
3635.40625,22.07336426
3635.601563,22.05505371
3635.804688,22.02453613
3636,21.9329834
3636.203125,21.86584473
3636.40625,21.84448242
3636.601563,21.82312012
3636.804688,21.7590332
3637,21.7956543
3637.203125,21.76513672
3637.40625,21.73461914
3637.601563,21.70410156
3637.804688,21.66748047
3638,21.64916992
3638.203125,21.67358398
3638.40625,21.53015137
3638.601563,21.52404785
3638.804688,21.50268555
3639,21.45996094
3639.203125,21.45996094
3639.40625,21.39892578
3639.601563,21.38977051
3639.804688,21.34399414
3640,21.32568359
3640.203125,21.30126953
3640.40625,21.27380371
3640.601563,21.30126953
3640.804688,21.2677002
3641,21.29211426
3641.203125,21.27380371
3641.40625,21.20666504
3641.601563,21.10900879
3641.804688,21.16394043
3642,21.17919922
3642.203125,21.16394043
3642.40625,21.07543945
3642.601563,20.99914551
3642.804688,20.99914551
3643,20.99304199
3643.203125,20.98388672
3643.40625,20.93200684
3643.601563,20.9564209
3643.804688,20.96252441
3644,21.00830078
3644.203125,20.91674805
3644.40625,20.91064453
3644.601563,20.87097168
3644.804688,20.78552246
3645,20.9197998
3645.203125,20.91064453
3645.40625,20.75805664
3645.601563,20.69702148
3645.804688,20.66345215
3646,20.67871094
3646.203125,20.62072754
3646.40625,20.66345215
3646.601563,20.59020996
3646.804688,20.60546875
3647,20.52001953
3647.203125,20.46203613
3647.40625,20.45898438
3647.601563,20.4284668
3647.804688,20.36132813
3648,20.24841309
3648.203125,20.26367188
3648.40625,20.2545166
3648.601563,20.19042969
3648.804688,20.19042969
3649,20.20568848
3649.203125,20.15075684
3649.40625,20.12939453
3649.601563,19.98291016
3649.804688,19.9798584
3650,19.98901367
3650.203125,20.02258301
3650.40625,20.01647949
3650.601563,19.9005127
3650.804688,19.86083984
3651,19.79675293
3651.203125,19.81506348
3651.40625,19.8425293
3651.601563,19.76318359
3651.804688,19.67773438
3652,19.59228516
3652.203125,19.57092285
3652.40625,19.51293945
3652.601563,19.49462891
3652.804688,19.46105957
3653,19.3359375
3653.203125,19.41223145
3653.40625,19.3359375
3653.601563,19.13146973
3653.804688,19.08569336
3654,19.07043457
3654.203125,19.09790039
3654.40625,19.12841797
3654.601563,19.04296875
3654.804688,19.00634766
3655,18.98803711
3655.203125,19.0032959
3655.40625,18.89343262
3655.601563,18.85375977
3655.804688,18.76220703
3656,18.72253418
3656.203125,18.74084473
3656.40625,18.65539551
3656.601563,18.63708496
3656.804688,18.60351563
3657,18.56079102
3657.203125,18.51196289
3657.40625,18.51501465
3657.601563,18.52111816
3657.804688,18.4753418
3658,18.42651367
3658.203125,18.30749512
3658.40625,18.30749512
3658.601563,18.27697754
3658.804688,18.2800293
3659,18.24035645
3659.203125,18.19458008
3659.40625,18.1854248
3659.601563,18.13659668
3659.804688,18.10913086
3660,18.09997559
3660.203125,18.04504395
3660.40625,17.99316406
3660.601563,17.95654297
3660.804688,17.93823242
3661,17.8894043
3661.203125,17.82531738
3661.40625,17.81616211
3661.601563,17.74291992
3661.804688,17.70324707
3662,17.63916016
3662.203125,17.59643555
3662.40625,17.5567627
3662.601563,17.55981445
3662.804688,17.50183105
3663,17.4621582
3663.203125,17.37365723
3663.40625,17.39196777
3663.601563,17.35839844
3663.804688,17.29431152
3664,17.2454834
3664.203125,17.22717285
3664.40625,17.29125977
3664.601563,17.24853516
3664.804688,17.15087891
3665,17.08374023
3665.203125,16.99829102
3665.40625,17.00439453
3665.601563,16.95861816
3665.804688,16.94641113
3666,16.83349609
3666.203125,16.80297852
3666.40625,16.79382324
3666.601563,16.7755127
3666.804688,16.74194336
3667,16.6809082
3667.203125,16.63818359
3667.40625,16.57104492
3667.601563,16.6229248
3667.804688,16.59240723
3668,16.57714844
3668.203125,16.53137207
3668.40625,16.49780273
3668.601563,16.39709473
3668.804688,16.3482666
3669,16.41540527
3669.203125,16.3482666
3669.40625,16.38793945
3669.601563,16.31469727
3669.804688,16.2902832
3670,16.24145508
3670.203125,16.25061035
3670.40625,16.11938477
3670.601563,16.07055664
3670.804688,16.05529785
3671,15.97595215
3671.203125,15.90881348
3671.40625,15.8996582
3671.601563,15.88134766
3671.804688,15.85083008
3672,15.81115723
3672.203125,15.75927734
3672.40625,15.73486328
3672.601563,15.71044922
3672.804688,15.69213867
3673,15.61889648
3673.203125,15.71350098
3673.40625,15.63110352
3673.601563,15.49987793
3673.804688,15.44189453
3674,15.43273926
3674.203125,15.38696289
3674.40625,15.35949707
3674.601563,15.37780762
3674.804688,15.26794434
